taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2956364	Calicotome villosa (Poir.) Link	2956364	Calicotome villosa (Poir.) Link	53	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Calicotome	2956358	Calicotome villosa	2956364	NE
9529916	Bufotes viridis (Laurenti, 1768)	9529916	Bufotes viridis (Laurenti, 1768)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Bufonidae	6727	Bufotes	4817029	Bufotes viridis	9529916	LC
2292582	Pomacea canaliculata (Lamarck, 1822)	2292582	Pomacea canaliculata (Lamarck, 1822)	6	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Architaenioglossa	455	Ampullariidae	6801	Pomacea	2292578	Pomacea canaliculata	2292582	LC
2362899	Alburnus tarichi (Güldenstädt, 1814)	2362899	Alburnus tarichi (Güldenstädt, 1814)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Alburnus	2362898	Alburnus tarichi	2362899	NT
2793211	Ophrys ×phryganae Devillers-Tersch. & Devillers	5950922	Ophrys lutea nothosubsp. phryganae (Devillers-Tersch. & Devillers) Melki	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Ophrys	2792579	Ophrys lutea	9226313	NE
4605679	Thecacera picta Baba, 1972	4605679	Thecacera picta Baba, 1972	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Nudibranchia	980	Polyceridae	6559	Thecacera	2291813	Thecacera picta	4605679	NE
2477292	Collocalia esculenta (Linnaeus, 1758)	2477292	Collocalia esculenta (Linnaeus, 1758)	34	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Collocalia	2477291	Collocalia esculenta	2477292	LC
5644228	Athyrium yokoscense (Franch. & Sav.) Christ	5644228	Athyrium yokoscense (Franch. & Sav.) Christ	40	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Athyriaceae	4922264	Athyrium	2650888	Athyrium yokoscense	5644228	NE
2706026	Miscanthus sinensis Andersson	2706026	Miscanthus sinensis Andersson	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Miscanthus	2706020	Miscanthus sinensis	2706026	NE
8017669	Gracula venerata Bonaparte, 1850	8017669	Gracula venerata Bonaparte, 1850	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Gracula	2488998	Gracula venerata	8017669	EN
10700407	Prinia rocki Deignan, 1957	10700407	Prinia rocki Deignan, 1957	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Prinia	2492743	Prinia rocki	10700407	NE
7339513	Astilbe rubra Hook.fil. & Thomson	7339513	Astilbe rubra Hook.fil. & Thomson	47	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Saxifragaceae	2402	Astilbe	7981943	Astilbe rubra	7339513	NE
5232269	Otus megalotis (Walden, 1875)	5232269	Otus megalotis (Walden, 1875)	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Otus	2497654	Otus megalotis	5232269	LC
