taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
7262019	Trachypithecus poliocephalus (Trouessart, 1911)	7262019	Trachypithecus poliocephalus (Trouessart, 1911)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus poliocephalus	7262019	CR
2441830	Manouria emys (Schlegel & Müller, 1844)	2441830	Manouria emys (Schlegel & Müller, 1844)	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Testudinidae	9618	Manouria	2441822	Manouria emys	2441830	CR
2739207	Loxococcus rupicola (Thwaites) H.Wendl. & Drude	2739207	Loxococcus rupicola (Thwaites) H.Wendl. & Drude	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Loxococcus	2739206	Loxococcus rupicola	2739207	CR
7295838	Diospyros vaccinioides Lindl.	7295838	Diospyros vaccinioides Lindl.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ebenaceae	6709	Diospyros	3030169	Diospyros vaccinioides	7295838	CR
7796151	Gracupica jalla (Horsfield, 1821)	6091893	Gracupica contra jalla (Horsfield, 1821)	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Gracupica	8213327	Gracupica contra	7341597	CR
8988151	Semnopithecus vetulus nestor Bennett, 1833	8988151	Semnopithecus vetulus nestor Bennett, 1833	12	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Semnopithecus	2436563	Semnopithecus vetulus	7460229	CR
3067513	Euphorbia geroldii Rauh	3067513	Euphorbia geroldii Rauh	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Euphorbia	11397237	Euphorbia geroldii	3067513	CR
5785933	Pseudophilautus amboli (Biju & Bossuyt, 2009)	5785933	Pseudophilautus amboli (Biju & Bossuyt, 2009)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Rhacophoridae	3096	Pseudophilautus	4816351	Pseudophilautus amboli	5785933	CR
9531123	Leucogeranus leucogeranus (Pallas, 1773)	2474961	Grus leucogeranus Pallas, 1773	68	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Gruidae	9313	Grus	2474940	Grus leucogeranus	2474961	CR
4097452	Dipterocarpus cornutus Dyer	4097452	Dipterocarpus cornutus Dyer	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Dipterocarpaceae	6645	Dipterocarpus	7299001	Dipterocarpus cornutus	4097452	CR
2443336	Heosemys grandis (Gray, 1860)	2443336	Heosemys grandis (Gray, 1860)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Geoemydidae	5463	Heosemys	2443325	Heosemys grandis	2443336	CR
9341842	Glaucostegus obtusus (Müller & Henle, 1841)	9341842	Glaucostegus obtusus (Müller & Henle, 1841)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Rhinopristiformes	9412443	Glaucostegidae	9620830	Glaucostegus	2418914	Glaucostegus obtusus	9341842	CR
2443466	Orlitia borneensis Gray, 1873	2443466	Orlitia borneensis Gray, 1873	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Geoemydidae	5463	Orlitia	2443465	Orlitia borneensis	2443466	CR
2480717	Sarcogyps calvus (Scopoli, 1786)	2480717	Sarcogyps calvus (Scopoli, 1786)	40	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Sarcogyps	2480716	Sarcogyps calvus	2480717	CR
4267062	Trachypithecus delacouri (Osgood, 1932)	4267062	Trachypithecus delacouri (Osgood, 1932)	26	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus delacouri	4267062	CR
2441238	Camelus bactrianus Linnaeus, 1758	2441238	Camelus bactrianus Linnaeus, 1758	45	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Camelidae	5716	Camelus	2441236	Camelus bactrianus	2441238	CR
2431818	Echinotriton chinhaiensis (Chang, 1932)	2431818	Echinotriton chinhaiensis (Chang, 1932)	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Salamandridae	6750	Echinotriton	2431816	Echinotriton chinhaiensis	2431818	CR
2436529	Pygathrix nemaeus (Linnaeus, 1771)	2436529	Pygathrix nemaeus (Linnaeus, 1771)	58	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Pygathrix	2436527	Pygathrix nemaeus	2436529	CR
2436616	Macaca nigra (Desmarest, 1822)	2436616	Macaca nigra (Desmarest, 1822)	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca nigra	2436616	CR
10658506	Calidris pygmaea (Linnaeus, 1758)	10658506	Calidris pygmaea (Linnaeus, 1758)	117	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris pygmaea	10658506	CR
3617566	Ochrosia oppositifolia (Lam.) K.Schum.	3617566	Ochrosia oppositifolia (Lam.) K.Schum.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Ochrosia	3169632	Ochrosia oppositifolia	3617566	CR
2418789	Sphyrna lewini (Griffith & Smith, 1834)	2418789	Sphyrna lewini (Griffith & Smith, 1834)	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Carcharhiniformes	887	Sphyrnidae	2207	Sphyrna	2418788	Sphyrna lewini	2418789	CR
5785853	Raorchestes griet (Bossuyt, 2002)	5785853	Raorchestes griet (Bossuyt, 2002)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Rhacophoridae	3096	Raorchestes	8999549	Raorchestes griet	5785853	CR
5789403	Batagur borneoensis (Schlegel & Müller, 1844)	5789403	Batagur borneoensis (Schlegel & Müller, 1844)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Geoemydidae	5463	Batagur	2443697	Batagur borneoensis	5789403	CR
